[C++]-[CH2]-[CH2]-[C++],4, 2, 0, 2, 0, 6, 1, -2, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.0, 6.5024999999999995, 0, 3, 3, 2, 8
[CH]-[C++]-[C++]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 4, 2, 0, 2, 0, 1, 1, 1, 6, 1, -2, 2.55, 0.34999999999999964, 12.1125, 0, 3, 3, 5, 11
[CH+]-[CH+]-[CH+]-[CH+],6, 4, 0, 1, 1, 4, 1, 0, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 0.34999999999999964, 12.1125, 0, 3, 3, 4, 10
[CH++]-[CH2]-[CH2]-[CH++],5, 3, 0, 2, 1, 5, 0, -1, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 0, 3, 3, 3, 9
[CH2]-[C++]-[C++]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 1, 1, 6, 1, -2, 2.55, 0.6999999999999993, 17.7225, 0, 3, 3, 4, 10
[CH2+]-[CH+]-[CH+]-[CH2+],7, 5, 0, 1, 2, 3, 0, 1, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 0.6999999999999993, 17.7225, 0, 3, 3, 5, 11
[CH3]-[C++]-[C++]-[CH3],9, 7, 0, 0, 3, 1, 0, 3, 4, 2, 0, 2, 0, 1, 1, 1, 6, 1, -2, 2.55, 1.049999999999999, 23.332500000000003, 0, 0, 3, 3, 6
[C--]-[N--]#4[N--]-[C--],8, 6, 0, -2, 0, 2, 1, 2, 9, 7, 1, -2, 0, 1, 1, 4, 1, 0, 3, 2.55, -0.4900000000000002, 7.752, 0, 3, 3, 0, 6
[C--]-[NH2--]=[NH2--]-[C--],8, 6, 0, -2, 0, 2, 1, 2, 11, 9, 1, -2, 2, 1, 1, 2, -1, 0, 3, 2.55, -0.4900000000000002, 7.752, 0, 3, 3, 0, 6
[C--]-[NH3--]-[NH3--]-[C--],8, 6, 0, -2, 0, 2, 1, 2, 12, 10, 1, -2, 3, 1, 1, 1, -2, 1, 2, 2.55, -0.4900000000000002, 7.752, 0, 0, 3, 0, 3
[CH--]-[N--]#4[N--]-[CH--],9, 7, 0, -2, 1, 1, 0, 3, 9, 7, 1, -2, 0, 1, 1, 4, 1, 0, 3, 2.55, -0.14000000000000057, 13.362, 0, 3, 3, 1, 7
[CH--]-[NH2--]=[NH2--]-[CH--],9, 7, 0, -2, 1, 1, 0, 3, 11, 9, 1, -2, 2, 1, 1, 2, -1, 0, 3, 2.55, -0.14000000000000057, 13.362, 0, 3, 3, 1, 7
[CH--]-[NH3--]-[NH3--]-[CH--],9, 7, 0, -2, 1, 1, 0, 3, 12, 10, 1, -2, 3, 1, 1, 1, -2, 1, 2, 2.55, -0.14000000000000057, 13.362, 0, 0, 3, 1, 4
[CH2--]-[N--]#4[N--]-[CH2--],10, 8, 0, -2, 2, 0, 1, 4, 9, 7, 1, -2, 0, 1, 1, 4, 1, 0, 3, 2.55, 0.20999999999999908, 18.972, 0, 3, 3, 2, 8
[CH2--]-[NH2--]=[NH2--]-[CH2--],10, 8, 0, -2, 2, 0, 1, 4, 11, 9, 1, -2, 2, 1, 1, 2, -1, 0, 3, 2.55, 0.20999999999999908, 18.972, 0, 3, 3, 2, 8
[CH2--]-[NH3--]-[NH3--]-[CH2--],10, 8, 0, -2, 2, 0, 1, 4, 12, 10, 1, -2, 3, 1, 1, 1, -2, 1, 2, 2.55, 0.20999999999999908, 18.972, 0, 0, 3, 2, 5
