[OH--]#[CH],11, 9, 2, -2, 1, -1, 0, 3, 7, 5, 0, 0, 1, 3, 0, 3, 1, 3.44, 2.13, 16.34, 3, 2, 2, 5, 3, 15
[OH-]=[CH3-],10, 8, 2, -1, 1, 0, 1, 4, 10, 8, 0, -1, 3, 0, 1, 2, 4, 3.44, 2.13, 16.34, 3, 2, 2, 4, 3, 14
[OH2--]=[CH2],12, 10, 2, -2, 2, -2, 1, 2, 8, 6, 0, 0, 2, 2, 1, 2, 2, 3.44, 3.3699999999999997, 23.908, 3, 2, 2, 5, 3, 15
[OH2-]-[CH4-],11, 9, 2, -1, 2, -1, 0, 3, 11, 9, 0, -1, 4, -1, 0, 1, 3, 3.44, 3.3699999999999997, 23.908, 3, 3, 2, 4, 3, 15
[O-]#[CH],9, 7, 2, -1, 0, 1, 0, 3, 7, 5, 0, 0, 1, 3, 0, 3, 1, 3.44, 0.8900000000000001, 8.771999999999998, 3, 2, 2, 5, 3, 15
[O]=[CH3-],8, 6, 2, 0, 0, 2, 1, 2, 10, 8, 0, -1, 3, 0, 1, 2, 4, 3.44, 0.8900000000000001, 8.771999999999998, 3, 2, 2, 4, 3, 14
[OH-]=[CH2],10, 8, 2, -1, 1, 0, 1, 4, 8, 6, 0, 0, 2, 2, 1, 2, 2, 3.44, 2.13, 16.34, 3, 2, 2, 5, 3, 15
[OH]-[CH4-],9, 7, 2, 0, 1, 1, 0, 3, 11, 9, 0, -1, 4, -1, 0, 1, 3, 3.44, 2.13, 16.34, 3, 3, 2, 4, 3, 15
[OH2-]-[CH3],11, 9, 2, -1, 2, -1, 0, 3, 9, 7, 0, 0, 3, 1, 0, 1, 3, 3.44, 3.3699999999999997, 23.908, 3, 3, 2, 5, 3, 16
[O-]#[C+],9, 7, 2, -1, 0, 1, 0, 3, 5, 3, 0, 1, 0, 5, 0, 3, -1, 3.44, 0.8900000000000001, 8.771999999999998, 3, 2, 3, 4, 3, 15
[O]=[CH2],8, 6, 2, 0, 0, 2, 1, 2, 8, 6, 0, 0, 2, 2, 1, 2, 2, 3.44, 0.8900000000000001, 8.771999999999998, 3, 2, 3, 5, 3, 16
[O+]-[CH4-],7, 5, 2, 1, 0, 3, 0, 1, 11, 9, 0, -1, 4, -1, 0, 1, 3, 3.44, 0.8900000000000001, 8.771999999999998, 3, 3, 3, 4, 3, 16
[OH-]=[CH+],10, 8, 2, -1, 1, 0, 1, 4, 6, 4, 0, 1, 1, 4, 1, 2, 0, 3.44, 2.13, 16.34, 3, 2, 3, 4, 3, 15
[OH]-[CH3],9, 7, 2, 0, 1, 1, 0, 3, 9, 7, 0, 0, 3, 1, 0, 1, 3, 3.44, 2.13, 16.34, 3, 3, 3, 5, 3, 17
[OH2-]-[CH2+],11, 9, 2, -1, 2, -1, 0, 3, 7, 5, 0, 1, 2, 3, 0, 1, 1, 3.44, 3.3699999999999997, 23.908, 3, 3, 3, 4, 3, 16
[O+]-[CH3],7, 5, 2, 1, 0, 3, 0, 1, 9, 7, 0, 0, 3, 1, 0, 1, 3, 3.44, 0.8900000000000001, 8.771999999999998, 3, 3, 0, 5, 3, 14
[O-]#[NH-],9, 7, 2, -1, 0, 1, 0, 3, 9, 7, 1, -1, 1, 1, 0, 3, 3, 3.44, 0.3999999999999999, 10.4576, 3, 2, 2, 4, 3, 14
[OH--]#[N],11, 9, 2, -2, 1, -1, 0, 3, 7, 5, 1, 0, 0, 3, 0, 3, 1, 3.44, 1.6399999999999997, 18.0256, 3, 2, 2, 5, 3, 15
[OH-]=[NH2-],10, 8, 2, -1, 1, 0, 1, 4, 10, 8, 1, -1, 2, 0, 1, 2, 4, 3.44, 1.6399999999999997, 18.0256, 3, 2, 2, 4, 3, 14
[OH]-[NH4--],9, 7, 2, 0, 1, 1, 0, 3, 13, 11, 1, -2, 4, -3, 0, 1, 1, 3.44, 1.6399999999999997, 18.0256, 3, 3, 2, 3, 3, 14
[OH2--]=[NH],12, 10, 2, -2, 2, -2, 1, 2, 8, 6, 1, 0, 1, 2, 1, 2, 2, 3.44, 2.8799999999999994, 25.593600000000002, 3, 2, 2, 5, 3, 15
[OH2-]-[NH3-],11, 9, 2, -1, 2, -1, 0, 3, 11, 9, 1, -1, 3, -1, 0, 1, 3, 3.44, 2.8799999999999994, 25.593600000000002, 3, 3, 2, 4, 3, 15
[O-]#[N],9, 7, 2, -1, 0, 1, 0, 3, 7, 5, 1, 0, 0, 3, 0, 3, 1, 3.44, 0.3999999999999999, 10.4576, 3, 2, 2, 5, 3, 15
[O]=[NH2-],8, 6, 2, 0, 0, 2, 1, 2, 10, 8, 1, -1, 2, 0, 1, 2, 4, 3.44, 0.3999999999999999, 10.4576, 3, 2, 2, 4, 3, 14
[OH-]=[NH],10, 8, 2, -1, 1, 0, 1, 4, 8, 6, 1, 0, 1, 2, 1, 2, 2, 3.44, 1.6399999999999997, 18.0256, 3, 2, 2, 5, 3, 15
[OH]-[NH3-],9, 7, 2, 0, 1, 1, 0, 3, 11, 9, 1, -1, 3, -1, 0, 1, 3, 3.44, 1.6399999999999997, 18.0256, 3, 3, 2, 4, 3, 15
[OH2-]-[NH2],11, 9, 2, -1, 2, -1, 0, 3, 9, 7, 1, 0, 2, 1, 0, 1, 3, 3.44, 2.8799999999999994, 25.593600000000002, 3, 3, 2, 5, 3, 16
[O]=[NH],8, 6, 2, 0, 0, 2, 1, 2, 8, 6, 1, 0, 1, 2, 1, 2, 2, 3.44, 0.3999999999999999, 10.4576, 3, 2, 3, 5, 3, 16
[O+]-[NH3-],7, 5, 2, 1, 0, 3, 0, 1, 11, 9, 1, -1, 3, -1, 0, 1, 3, 3.44, 0.3999999999999999, 10.4576, 3, 3, 3, 4, 3, 16
[OH-]=[N+],10, 8, 2, -1, 1, 0, 1, 4, 6, 4, 1, 1, 0, 4, 1, 2, 0, 3.44, 1.6399999999999997, 18.0256, 3, 2, 3, 4, 3, 15
[OH]-[NH2],9, 7, 2, 0, 1, 1, 0, 3, 9, 7, 1, 0, 2, 1, 0, 1, 3, 3.44, 1.6399999999999997, 18.0256, 3, 3, 3, 5, 3, 17
[OH2-]-[NH+],11, 9, 2, -1, 2, -1, 0, 3, 7, 5, 1, 1, 1, 3, 0, 1, 1, 3.44, 2.8799999999999994, 25.593600000000002, 3, 3, 3, 4, 3, 16
[O+]-[NH2],7, 5, 2, 1, 0, 3, 0, 1, 9, 7, 1, 0, 2, 1, 0, 1, 3, 3.44, 0.3999999999999999, 10.4576, 3, 3, 0, 5, 3, 14
[O-]#[O-],9, 7, 2, -1, 0, 1, 0, 3, 9, 7, 2, -1, 0, 1, 0, 3, 3, 3.44, 0.0, 11.833599999999999, 3, 2, 2, 4, 3, 14
[OH-]=[OH-],10, 8, 2, -1, 1, 0, 1, 4, 10, 8, 2, -1, 1, 0, 1, 2, 4, 3.44, 1.2399999999999998, 19.4016, 3, 2, 2, 4, 3, 14
[OH]-[OH3--],9, 7, 2, 0, 1, 1, 0, 3, 13, 11, 2, -2, 3, -3, 0, 1, 1, 3.44, 1.2399999999999998, 19.4016, 3, 3, 2, 3, 3, 14
[OH2--]=[O],12, 10, 2, -2, 2, -2, 1, 2, 8, 6, 2, 0, 0, 2, 1, 2, 2, 3.44, 2.4799999999999995, 26.9696, 3, 2, 2, 5, 3, 15
[OH2-]-[OH2-],11, 9, 2, -1, 2, -1, 0, 3, 11, 9, 2, -1, 2, -1, 0, 1, 3, 3.44, 2.4799999999999995, 26.9696, 3, 3, 2, 4, 3, 15
[O]=[OH-],8, 6, 2, 0, 0, 2, 1, 2, 10, 8, 2, -1, 1, 0, 1, 2, 4, 3.44, 0.0, 11.833599999999999, 3, 2, 2, 4, 3, 14
[OH-]=[O],10, 8, 2, -1, 1, 0, 1, 4, 8, 6, 2, 0, 0, 2, 1, 2, 2, 3.44, 1.2399999999999998, 19.4016, 3, 2, 2, 5, 3, 15
[OH]-[OH2-],9, 7, 2, 0, 1, 1, 0, 3, 11, 9, 2, -1, 2, -1, 0, 1, 3, 3.44, 1.2399999999999998, 19.4016, 3, 3, 2, 4, 3, 15
[OH2-]-[OH],11, 9, 2, -1, 2, -1, 0, 3, 9, 7, 2, 0, 1, 1, 0, 1, 3, 3.44, 2.4799999999999995, 26.9696, 3, 3, 2, 5, 3, 16
[O]=[O],8, 6, 2, 0, 0, 2, 1, 2, 8, 6, 2, 0, 0, 2, 1, 2, 2, 3.44, 0.0, 11.833599999999999, 3, 2, 3, 5, 3, 16
[O+]-[OH2-],7, 5, 2, 1, 0, 3, 0, 1, 11, 9, 2, -1, 2, -1, 0, 1, 3, 3.44, 0.0, 11.833599999999999, 3, 3, 3, 4, 3, 16
[OH]-[OH],9, 7, 2, 0, 1, 1, 0, 3, 9, 7, 2, 0, 1, 1, 0, 1, 3, 3.44, 1.2399999999999998, 19.4016, 3, 3, 3, 5, 3, 17
[OH2-]-[O+],11, 9, 2, -1, 2, -1, 0, 3, 7, 5, 2, 1, 0, 3, 0, 1, 1, 3.44, 2.4799999999999995, 26.9696, 3, 3, 3, 4, 3, 16
[O+]-[OH],7, 5, 2, 1, 0, 3, 0, 1, 9, 7, 2, 0, 1, 1, 0, 1, 3, 3.44, 0.0, 11.833599999999999, 3, 3, 0, 5, 3, 14
[O-]#[PH-],9, 7, 2, -1, 0, 1, 0, 3, 17, 7, 1, -1, 1, 1, 0, 3, 3, 3.44, 1.25, 7.5336, 3, 2, 2, 4, 3, 14
[OH--]#[P],11, 9, 2, -2, 1, -1, 0, 3, 15, 5, 1, 0, 0, 3, 0, 3, 1, 3.44, 2.4899999999999998, 15.101600000000001, 3, 2, 2, 5, 3, 15
[OH-]=[PH2-],10, 8, 2, -1, 1, 0, 1, 4, 18, 8, 1, -1, 2, 0, 1, 2, 4, 3.44, 2.4899999999999998, 15.101600000000001, 3, 2, 2, 4, 3, 14
[OH]-[PH4--],9, 7, 2, 0, 1, 1, 0, 3, 21, 11, 1, -2, 4, -3, 0, 1, 1, 3.44, 2.4899999999999998, 15.101600000000001, 3, 3, 2, 3, 3, 14
[OH2--]=[PH],12, 10, 2, -2, 2, -2, 1, 2, 16, 6, 1, 0, 1, 2, 1, 2, 2, 3.44, 3.7299999999999995, 22.669600000000003, 3, 2, 2, 5, 3, 15
[OH2-]-[PH3-],11, 9, 2, -1, 2, -1, 0, 3, 19, 9, 1, -1, 3, -1, 0, 1, 3, 3.44, 3.7299999999999995, 22.669600000000003, 3, 3, 2, 4, 3, 15
[O-]#[P],9, 7, 2, -1, 0, 1, 0, 3, 15, 5, 1, 0, 0, 3, 0, 3, 1, 3.44, 1.25, 7.5336, 3, 2, 2, 5, 3, 15
[O]=[PH2-],8, 6, 2, 0, 0, 2, 1, 2, 18, 8, 1, -1, 2, 0, 1, 2, 4, 3.44, 1.25, 7.5336, 3, 2, 2, 4, 3, 14
[OH-]=[PH],10, 8, 2, -1, 1, 0, 1, 4, 16, 6, 1, 0, 1, 2, 1, 2, 2, 3.44, 2.4899999999999998, 15.101600000000001, 3, 2, 2, 5, 3, 15
[OH]-[PH3-],9, 7, 2, 0, 1, 1, 0, 3, 19, 9, 1, -1, 3, -1, 0, 1, 3, 3.44, 2.4899999999999998, 15.101600000000001, 3, 3, 2, 4, 3, 15
[OH2-]-[PH2],11, 9, 2, -1, 2, -1, 0, 3, 17, 7, 1, 0, 2, 1, 0, 1, 3, 3.44, 3.7299999999999995, 22.669600000000003, 3, 3, 2, 5, 3, 16
[O]=[PH],8, 6, 2, 0, 0, 2, 1, 2, 16, 6, 1, 0, 1, 2, 1, 2, 2, 3.44, 1.25, 7.5336, 3, 2, 3, 5, 3, 16
[O+]-[PH3-],7, 5, 2, 1, 0, 3, 0, 1, 19, 9, 1, -1, 3, -1, 0, 1, 3, 3.44, 1.25, 7.5336, 3, 3, 3, 4, 3, 16
[OH-]=[P+],10, 8, 2, -1, 1, 0, 1, 4, 14, 4, 1, 1, 0, 4, 1, 2, 0, 3.44, 2.4899999999999998, 15.101600000000001, 3, 2, 3, 4, 3, 15
[OH]-[PH2],9, 7, 2, 0, 1, 1, 0, 3, 17, 7, 1, 0, 2, 1, 0, 1, 3, 3.44, 2.4899999999999998, 15.101600000000001, 3, 3, 3, 5, 3, 17
[OH2-]-[PH+],11, 9, 2, -1, 2, -1, 0, 3, 15, 5, 1, 1, 1, 3, 0, 1, 1, 3.44, 3.7299999999999995, 22.669600000000003, 3, 3, 3, 4, 3, 16
[O+]-[PH2],7, 5, 2, 1, 0, 3, 0, 1, 17, 7, 1, 0, 2, 1, 0, 1, 3, 3.44, 1.25, 7.5336, 3, 3, 0, 5, 3, 14
[O-]#[S-],9, 7, 2, -1, 0, 1, 0, 3, 17, 7, 2, -1, 0, 1, 0, 3, 3, 3.44, 0.8599999999999999, 8.8752, 3, 2, 2, 4, 3, 14
[OH-]=[SH-],10, 8, 2, -1, 1, 0, 1, 4, 18, 8, 2, -1, 1, 0, 1, 2, 4, 3.44, 2.0999999999999996, 16.4432, 3, 2, 2, 4, 3, 14
[OH]-[SH3--],9, 7, 2, 0, 1, 1, 0, 3, 21, 11, 2, -2, 3, -3, 0, 1, 1, 3.44, 2.0999999999999996, 16.4432, 3, 3, 2, 3, 3, 14
[OH2--]=[S],12, 10, 2, -2, 2, -2, 1, 2, 16, 6, 2, 0, 0, 2, 1, 2, 2, 3.44, 3.3399999999999994, 24.011200000000002, 3, 2, 2, 5, 3, 15
[OH2-]-[SH2-],11, 9, 2, -1, 2, -1, 0, 3, 19, 9, 2, -1, 2, -1, 0, 1, 3, 3.44, 3.3399999999999994, 24.011200000000002, 3, 3, 2, 4, 3, 15
[O]=[SH-],8, 6, 2, 0, 0, 2, 1, 2, 18, 8, 2, -1, 1, 0, 1, 2, 4, 3.44, 0.8599999999999999, 8.8752, 3, 2, 2, 4, 3, 14
[OH-]=[S],10, 8, 2, -1, 1, 0, 1, 4, 16, 6, 2, 0, 0, 2, 1, 2, 2, 3.44, 2.0999999999999996, 16.4432, 3, 2, 2, 5, 3, 15
[OH]-[SH2-],9, 7, 2, 0, 1, 1, 0, 3, 19, 9, 2, -1, 2, -1, 0, 1, 3, 3.44, 2.0999999999999996, 16.4432, 3, 3, 2, 4, 3, 15
[OH2-]-[SH],11, 9, 2, -1, 2, -1, 0, 3, 17, 7, 2, 0, 1, 1, 0, 1, 3, 3.44, 3.3399999999999994, 24.011200000000002, 3, 3, 2, 5, 3, 16
[O]=[S],8, 6, 2, 0, 0, 2, 1, 2, 16, 6, 2, 0, 0, 2, 1, 2, 2, 3.44, 0.8599999999999999, 8.8752, 3, 2, 3, 5, 3, 16
[O+]-[SH2-],7, 5, 2, 1, 0, 3, 0, 1, 19, 9, 2, -1, 2, -1, 0, 1, 3, 3.44, 0.8599999999999999, 8.8752, 3, 3, 3, 4, 3, 16
[OH]-[SH],9, 7, 2, 0, 1, 1, 0, 3, 17, 7, 2, 0, 1, 1, 0, 1, 3, 3.44, 2.0999999999999996, 16.4432, 3, 3, 3, 5, 3, 17
[OH2-]-[S+],11, 9, 2, -1, 2, -1, 0, 3, 15, 5, 2, 1, 0, 3, 0, 1, 1, 3.44, 3.3399999999999994, 24.011200000000002, 3, 3, 3, 4, 3, 16
[O+]-[SH],7, 5, 2, 1, 0, 3, 0, 1, 17, 7, 2, 0, 1, 1, 0, 1, 3, 3.44, 0.8599999999999999, 8.8752, 3, 3, 0, 5, 3, 14
[P-]#4[CH-],16, 6, 1, -1, 0, 2, 1, 2, 8, 6, 0, -1, 1, 2, 1, 4, 2, 2.19, -0.3599999999999999, 5.584499999999999, 3, 2, 2, 4, 3, 14
[PH--]#4[C],18, 8, 1, -2, 1, 0, 1, 4, 6, 4, 0, 0, 0, 4, 1, 4, 0, 2.19, -0.3700000000000001, 10.4025, 3, 2, 2, 5, 3, 15
[PH-]#[CH2-],17, 7, 1, -1, 1, 1, 0, 3, 9, 7, 0, -1, 2, 1, 0, 3, 3, 2.19, -0.3700000000000001, 10.4025, 3, 2, 2, 4, 3, 14
[PH2--]#[CH],19, 9, 1, -2, 2, -1, 0, 3, 7, 5, 0, 0, 1, 3, 0, 3, 1, 2.19, -0.38000000000000034, 15.220500000000001, 3, 2, 2, 5, 3, 15
[PH2-]=[CH3-],18, 8, 1, -1, 2, 0, 1, 4, 10, 8, 0, -1, 3, 0, 1, 2, 4, 2.19, -0.38000000000000034, 15.220500000000001, 3, 2, 2, 4, 3, 14
[P-]#4[C],16, 6, 1, -1, 0, 2, 1, 2, 6, 4, 0, 0, 0, 4, 1, 4, 0, 2.19, -0.3599999999999999, 5.584499999999999, 3, 2, 2, 5, 3, 15
[P]#[CH2-],15, 5, 1, 0, 0, 3, 0, 1, 9, 7, 0, -1, 2, 1, 0, 3, 3, 2.19, -0.3599999999999999, 5.584499999999999, 3, 2, 2, 4, 3, 14
[PH-]#[CH],17, 7, 1, -1, 1, 1, 0, 3, 7, 5, 0, 0, 1, 3, 0, 3, 1, 2.19, -0.3700000000000001, 10.4025, 3, 2, 2, 5, 3, 15
[PH]=[CH3-],16, 6, 1, 0, 1, 2, 1, 2, 10, 8, 0, -1, 3, 0, 1, 2, 4, 2.19, -0.3700000000000001, 10.4025, 3, 2, 2, 4, 3, 14
[PH2-]=[CH2],18, 8, 1, -1, 2, 0, 1, 4, 8, 6, 0, 0, 2, 2, 1, 2, 2, 2.19, -0.38000000000000034, 15.220500000000001, 3, 2, 2, 5, 3, 15
[PH2]-[CH4-],17, 7, 1, 0, 2, 1, 0, 3, 11, 9, 0, -1, 4, -1, 0, 1, 3, 2.19, -0.38000000000000034, 15.220500000000001, 3, 3, 2, 4, 3, 15
[P]#[CH],15, 5, 1, 0, 0, 3, 0, 1, 7, 5, 0, 0, 1, 3, 0, 3, 1, 2.19, -0.3599999999999999, 5.584499999999999, 3, 2, 3, 5, 3, 16
[P+]=[CH3-],14, 4, 1, 1, 0, 4, 1, 0, 10, 8, 0, -1, 3, 0, 1, 2, 4, 2.19, -0.3599999999999999, 5.584499999999999, 3, 2, 3, 4, 3, 15
[PH-]#[C+],17, 7, 1, -1, 1, 1, 0, 3, 5, 3, 0, 1, 0, 5, 0, 3, -1, 2.19, -0.3700000000000001, 10.4025, 3, 2, 3, 4, 3, 15
[PH]=[CH2],16, 6, 1, 0, 1, 2, 1, 2, 8, 6, 0, 0, 2, 2, 1, 2, 2, 2.19, -0.3700000000000001, 10.4025, 3, 2, 3, 5, 3, 16
[PH+]-[CH4-],15, 5, 1, 1, 1, 3, 0, 1, 11, 9, 0, -1, 4, -1, 0, 1, 3, 2.19, -0.3700000000000001, 10.4025, 3, 3, 3, 4, 3, 16
[PH2-]=[CH+],18, 8, 1, -1, 2, 0, 1, 4, 6, 4, 0, 1, 1, 4, 1, 2, 0, 2.19, -0.38000000000000034, 15.220500000000001, 3, 2, 3, 4, 3, 15
[PH2]-[CH3],17, 7, 1, 0, 2, 1, 0, 3, 9, 7, 0, 0, 3, 1, 0, 1, 3, 2.19, -0.38000000000000034, 15.220500000000001, 3, 3, 3, 5, 3, 17
[PH+]-[CH3],15, 5, 1, 1, 1, 3, 0, 1, 9, 7, 0, 0, 3, 1, 0, 1, 3, 2.19, -0.3700000000000001, 10.4025, 3, 3, 0, 5, 3, 14
[P-]#4[N-],16, 6, 1, -1, 0, 2, 1, 2, 8, 6, 1, -1, 0, 2, 1, 4, 2, 2.19, -0.8500000000000001, 6.6575999999999995, 3, 2, 2, 4, 3, 14
[PH-]#[NH-],17, 7, 1, -1, 1, 1, 0, 3, 9, 7, 1, -1, 1, 1, 0, 3, 3, 2.19, -0.8600000000000003, 11.4756, 3, 2, 2, 4, 3, 14
[PH2--]#[N],19, 9, 1, -2, 2, -1, 0, 3, 7, 5, 1, 0, 0, 3, 0, 3, 1, 2.19, -0.8700000000000006, 16.2936, 3, 2, 2, 5, 3, 15
[PH2-]=[NH2-],18, 8, 1, -1, 2, 0, 1, 4, 10, 8, 1, -1, 2, 0, 1, 2, 4, 2.19, -0.8700000000000006, 16.2936, 3, 2, 2, 4, 3, 14
[PH2]-[NH4--],17, 7, 1, 0, 2, 1, 0, 3, 13, 11, 1, -2, 4, -3, 0, 1, 1, 2.19, -0.8700000000000006, 16.2936, 3, 3, 2, 3, 3, 14
[P]#[NH-],15, 5, 1, 0, 0, 3, 0, 1, 9, 7, 1, -1, 1, 1, 0, 3, 3, 2.19, -0.8500000000000001, 6.6575999999999995, 3, 2, 2, 4, 3, 14
[PH-]#[N],17, 7, 1, -1, 1, 1, 0, 3, 7, 5, 1, 0, 0, 3, 0, 3, 1, 2.19, -0.8600000000000003, 11.4756, 3, 2, 2, 5, 3, 15
[PH]=[NH2-],16, 6, 1, 0, 1, 2, 1, 2, 10, 8, 1, -1, 2, 0, 1, 2, 4, 2.19, -0.8600000000000003, 11.4756, 3, 2, 2, 4, 3, 14
[PH2-]=[NH],18, 8, 1, -1, 2, 0, 1, 4, 8, 6, 1, 0, 1, 2, 1, 2, 2, 2.19, -0.8700000000000006, 16.2936, 3, 2, 2, 5, 3, 15
[PH2]-[NH3-],17, 7, 1, 0, 2, 1, 0, 3, 11, 9, 1, -1, 3, -1, 0, 1, 3, 2.19, -0.8700000000000006, 16.2936, 3, 3, 2, 4, 3, 15
[P]#[N],15, 5, 1, 0, 0, 3, 0, 1, 7, 5, 1, 0, 0, 3, 0, 3, 1, 2.19, -0.8500000000000001, 6.6575999999999995, 3, 2, 3, 5, 3, 16
[P+]=[NH2-],14, 4, 1, 1, 0, 4, 1, 0, 10, 8, 1, -1, 2, 0, 1, 2, 4, 2.19, -0.8500000000000001, 6.6575999999999995, 3, 2, 3, 4, 3, 15
[PH]=[NH],16, 6, 1, 0, 1, 2, 1, 2, 8, 6, 1, 0, 1, 2, 1, 2, 2, 2.19, -0.8600000000000003, 11.4756, 3, 2, 3, 5, 3, 16
[PH+]-[NH3-],15, 5, 1, 1, 1, 3, 0, 1, 11, 9, 1, -1, 3, -1, 0, 1, 3, 2.19, -0.8600000000000003, 11.4756, 3, 3, 3, 4, 3, 16
[PH2-]=[N+],18, 8, 1, -1, 2, 0, 1, 4, 6, 4, 1, 1, 0, 4, 1, 2, 0, 2.19, -0.8700000000000006, 16.2936, 3, 2, 3, 4, 3, 15
[PH2]-[NH2],17, 7, 1, 0, 2, 1, 0, 3, 9, 7, 1, 0, 2, 1, 0, 1, 3, 2.19, -0.8700000000000006, 16.2936, 3, 3, 3, 5, 3, 17
[PH+]-[NH2],15, 5, 1, 1, 1, 3, 0, 1, 9, 7, 1, 0, 2, 1, 0, 1, 3, 2.19, -0.8600000000000003, 11.4756, 3, 3, 0, 5, 3, 14
[PH-]#[O-],17, 7, 1, -1, 1, 1, 0, 3, 9, 7, 2, -1, 0, 1, 0, 3, 3, 2.19, -1.2600000000000002, 12.351600000000001, 3, 2, 2, 4, 3, 14
[PH2-]=[OH-],18, 8, 1, -1, 2, 0, 1, 4, 10, 8, 2, -1, 1, 0, 1, 2, 4, 2.19, -1.2700000000000005, 17.169600000000003, 3, 2, 2, 4, 3, 14
[PH2]-[OH3--],17, 7, 1, 0, 2, 1, 0, 3, 13, 11, 2, -2, 3, -3, 0, 1, 1, 2.19, -1.2700000000000005, 17.169600000000003, 3, 3, 2, 3, 3, 14
[P]#[O-],15, 5, 1, 0, 0, 3, 0, 1, 9, 7, 2, -1, 0, 1, 0, 3, 3, 2.19, -1.25, 7.5336, 3, 2, 2, 4, 3, 14
[PH]=[OH-],16, 6, 1, 0, 1, 2, 1, 2, 10, 8, 2, -1, 1, 0, 1, 2, 4, 2.19, -1.2600000000000002, 12.351600000000001, 3, 2, 2, 4, 3, 14
[PH2-]=[O],18, 8, 1, -1, 2, 0, 1, 4, 8, 6, 2, 0, 0, 2, 1, 2, 2, 2.19, -1.2700000000000005, 17.169600000000003, 3, 2, 2, 5, 3, 15
[PH2]-[OH2-],17, 7, 1, 0, 2, 1, 0, 3, 11, 9, 2, -1, 2, -1, 0, 1, 3, 2.19, -1.2700000000000005, 17.169600000000003, 3, 3, 2, 4, 3, 15
[P+]=[OH-],14, 4, 1, 1, 0, 4, 1, 0, 10, 8, 2, -1, 1, 0, 1, 2, 4, 2.19, -1.25, 7.5336, 3, 2, 3, 4, 3, 15
[PH]=[O],16, 6, 1, 0, 1, 2, 1, 2, 8, 6, 2, 0, 0, 2, 1, 2, 2, 2.19, -1.2600000000000002, 12.351600000000001, 3, 2, 3, 5, 3, 16
[PH+]-[OH2-],15, 5, 1, 1, 1, 3, 0, 1, 11, 9, 2, -1, 2, -1, 0, 1, 3, 2.19, -1.2600000000000002, 12.351600000000001, 3, 3, 3, 4, 3, 16
[PH2]-[OH],17, 7, 1, 0, 2, 1, 0, 3, 9, 7, 2, 0, 1, 1, 0, 1, 3, 2.19, -1.2700000000000005, 17.169600000000003, 3, 3, 3, 5, 3, 17
[PH+]-[OH],15, 5, 1, 1, 1, 3, 0, 1, 9, 7, 2, 0, 1, 1, 0, 1, 3, 2.19, -1.2600000000000002, 12.351600000000001, 3, 3, 0, 5, 3, 14
[P-]#4[P-],16, 6, 1, -1, 0, 2, 1, 2, 16, 6, 1, -1, 0, 2, 1, 4, 2, 2.19, 0.0, 4.7961, 3, 2, 2, 4, 3, 14
[PH-]#[PH-],17, 7, 1, -1, 1, 1, 0, 3, 17, 7, 1, -1, 1, 1, 0, 3, 3, 2.19, -0.010000000000000231, 9.6141, 3, 2, 2, 4, 3, 14
[PH2--]#[P],19, 9, 1, -2, 2, -1, 0, 3, 15, 5, 1, 0, 0, 3, 0, 3, 1, 2.19, -0.020000000000000462, 14.432100000000002, 3, 2, 2, 5, 3, 15
[PH2-]=[PH2-],18, 8, 1, -1, 2, 0, 1, 4, 18, 8, 1, -1, 2, 0, 1, 2, 4, 2.19, -0.020000000000000462, 14.432100000000002, 3, 2, 2, 4, 3, 14
[PH2]-[PH4--],17, 7, 1, 0, 2, 1, 0, 3, 21, 11, 1, -2, 4, -3, 0, 1, 1, 2.19, -0.020000000000000462, 14.432100000000002, 3, 3, 2, 3, 3, 14
[P]#[PH-],15, 5, 1, 0, 0, 3, 0, 1, 17, 7, 1, -1, 1, 1, 0, 3, 3, 2.19, 0.0, 4.7961, 3, 2, 2, 4, 3, 14
[PH-]#[P],17, 7, 1, -1, 1, 1, 0, 3, 15, 5, 1, 0, 0, 3, 0, 3, 1, 2.19, -0.010000000000000231, 9.6141, 3, 2, 2, 5, 3, 15
[PH]=[PH2-],16, 6, 1, 0, 1, 2, 1, 2, 18, 8, 1, -1, 2, 0, 1, 2, 4, 2.19, -0.010000000000000231, 9.6141, 3, 2, 2, 4, 3, 14
[PH2-]=[PH],18, 8, 1, -1, 2, 0, 1, 4, 16, 6, 1, 0, 1, 2, 1, 2, 2, 2.19, -0.020000000000000462, 14.432100000000002, 3, 2, 2, 5, 3, 15
[PH2]-[PH3-],17, 7, 1, 0, 2, 1, 0, 3, 19, 9, 1, -1, 3, -1, 0, 1, 3, 2.19, -0.020000000000000462, 14.432100000000002, 3, 3, 2, 4, 3, 15
[P]#[P],15, 5, 1, 0, 0, 3, 0, 1, 15, 5, 1, 0, 0, 3, 0, 3, 1, 2.19, 0.0, 4.7961, 3, 2, 3, 5, 3, 16
[P+]=[PH2-],14, 4, 1, 1, 0, 4, 1, 0, 18, 8, 1, -1, 2, 0, 1, 2, 4, 2.19, 0.0, 4.7961, 3, 2, 3, 4, 3, 15
[PH]=[PH],16, 6, 1, 0, 1, 2, 1, 2, 16, 6, 1, 0, 1, 2, 1, 2, 2, 2.19, -0.010000000000000231, 9.6141, 3, 2, 3, 5, 3, 16
[PH+]-[PH3-],15, 5, 1, 1, 1, 3, 0, 1, 19, 9, 1, -1, 3, -1, 0, 1, 3, 2.19, -0.010000000000000231, 9.6141, 3, 3, 3, 4, 3, 16
